tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_012326.2	MAPRE3	21.689584	14.478539	13.365897	20.549818	12.192347	19.69294	12.683964	20.007153	19.248846	11.38623	10.82642	21.656749	12.745059	21.555938	12.783182	24.096399
NM_017727.4	TMEM214	70.687551	77.607988	75.054349	65.582295	64.433137	68.137181	74.943953	71.911047	79.613015	82.946224	90.875614	73.125412	72.347818	57.527924	72.719821	69.51066
NM_001083590.1	TMEM214	0.89576	0	0	0.519807	0	0.446745	0	0	0	0	2.60053	0	0	0.685789	0	1.140288
NM_001035507.2	AGBL5	21.210195	19.094468	18.207813	17.233425	16.660138	20.85392	19.179196	19.008255	22.972396	21.103732	17.339352	24.121563	18.184205	20.814932	13.830573	20.707718
NM_021831.5	AGBL5	3.944146	4.500899	4.566073	5.218214	5.339014	4.496653	5.373837	4.406575	6.162293	4.910063	4.966353	5.760187	3.143432	6.078766	5.123729	5.170291
NM_001134693.1	LOC100128731	741.14326	701.354548	730.738585	845.481292	796.530206	794.048767	727.660718	776.497927	866.8939	958.018803	851.470882	850.777222	728.041183	782.219958	685.517798	798.127132
NM_007046.2	EMILIN1	298.498839	311.568788	323.681865	294.780062	297.422548	325.387206	332.357002	338.62647	278.802834	306.365866	333.20528	257.479373	431.153985	336.406927	472.542065	395.671746
XM_002342197.1	LOC100288662	4.28881	6.09657	5.538003	6.597452	6.239882	7.231925	6.106575	6.430005	6.529761	7.62468	7.083441	6.86718	8.310636	6.138883	11.345902	9.122569
NM_000221.2	KHK	0.899712	2.746703	2.987432	1.770759	1.774932	1.083078	1.231105	1.225592	0.61719	1.800272	1.765138	0.909514	2.503966	1.37107	3.41583	0.561645
NM_006488.2	KHK	0	0	0	0.159494	0	0	0	0	0	0	0	0	0	0	0	0
NM_006569.4	CGREF1	13.246858	17.985257	21.97856	19.415786	8.519512	4.481544	9.018576	5.410194	5.973282	9.870197	9.924839	5.692171	18.195994	9.938519	21.879831	13.858512
NM_032604.3	ABHD1	0.43655	0.107695	0.486412	0.562249	0.264429	0.145647	0.179204	0.19053	0	0.193944	0.237758	0.145195	0.263407	0	0	0
NM_013388.4	PREB	57.426213	109.996782	110.766118	58.737728	79.997146	42.992573	86.647079	44.603595	56.210567	110.638399	109.773152	49.902517	135.511674	49.333201	157.229673	64.099169
NM_178553.3	C2orf53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_175769.1	TCF23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021095.1	SLC5A6	9.811177	17.575481	17.67514	7.873185	15.739212	7.5872	14.928833	7.323875	12.151676	21.110137	22.442664	10.785237	17.515743	6.850065	20.364094	7.524926
NM_016085.3	C2orf28	25.155831	30.11227	29.717779	20.867348	32.845389	34.403321	33.231747	31.951368	29.048191	24.980694	26.975132	28.708552	31.926194	29.337925	27.297795	42.004979
NM_080592.2	C2orf28	136.459022	127.487225	136.931093	129.268815	135.267506	134.599817	150.178498	140.609262	132.238551	123.156029	114.266532	138.74823	133.472777	132.0308	138.602641	123.710389
NM_004341.3	CAD	13.942886	16.595571	14.341683	13.479601	15.958002	14.044711	14.786658	14.92727	14.159492	18.502046	19.700956	14.190798	17.897158	13.105653	19.85158	15.642623
NM_003459.4	SLC30A3	0.116327	0.143584	0.162031	0.186898	0.220194	0.290232	0.11942	0.190374	0	0.301408	0.237524	0.144731	0.17526	0.055216	0.473724	0.218147
NM_173650.1	DNAJC5G	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05784	0	0
NM_032546.2	TRIM54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_187841.1	TRIM54	0	0.094222	0	0	0	0	0	0.166647	0	0	0.051985	0.06344	0	0	0	0
NM_003353.2	UCN	1.469632	0.301037	0.340996	0.797416	0.741853	0.830129	0.752785	1.33688	1.263189	0.72619	0.500913	0.825607	2.479137	0.721089	1.252525	0.918407
NM_002437.4	MPV17	128.057045	120.545032	112.193356	116.865255	115.590455	123.808661	112.354877	132.957364	124.156969	124.046517	108.655207	121.348658	112.362715	133.028525	120.09704	128.133899
NM_001035521.1	GTF3C2	21.261949	20.948499	18.245018	16.975171	21.354728	22.792942	20.968783	22.072028	19.448358	18.622636	19.844137	18.878972	19.321087	17.940538	15.129406	22.523004
NM_001521.2	GTF3C2	1.921771	2.993092	2.768191	3.34	0	0.487177	1.960477	0.71497	4.191417	2.162999	2.009352	3.924347	2.635531	4.310673	7.015663	1.934326
NM_172195.3	EIF2B4	6.592104	12.806542	4.226765	4.977631	13.764507	4.025124	0	1.2316	0	0	3.992529	1.621272	21.09683	9.050625	14.260701	11.694827
NM_015636.3	EIF2B4	8.195074	0	11.398078	5.829788	0	11.10376	16.952216	14.746808	13.221016	11.769833	5.841619	10.70789	0	12.729855	9.182976	0
NM_001034116.1	EIF2B4	16.672725	22.705741	18.196885	20.788929	24.402148	21.307689	21.862289	21.023876	24.537941	21.986006	24.211924	22.947831	20.761945	18.509151	14.586305	22.540852
NM_014748.2	SNX17	111.526823	109.356831	107.942615	102.553166	104.468654	112.977852	109.219349	112.559642	109.52739	110.011088	101.102776	104.849988	112.385211	109.306158	115.067845	116.272574
NM_144631.4	ZNF513	12.119955	12.888284	11.809379	15.448711	12.364789	14.999215	12.968136	13.285205	15.079837	16.259589	16.807811	14.912519	13.201377	14.527395	15.582718	13.925165
NM_002707.3	PPM1G	62.740436	62.519684	60.414154	61.6458	56.672504	67.032069	63.899985	55.767237	64.127245	65.287063	64.744839	71.092691	62.462017	69.280733	65.958162	59.972814
NM_177983.1	PPM1G	1.518689	0.329215	0.746875	0.426902	1.148916	0.441121	0	8.13538	0	1.850677	1.700871	0	0.535378	0.501397	1.544107	5.128074
NR_002201.1	FTHL3P	1.492353	2.0713	0.996605	0.965592	1.865343	2.099313	2.569542	1.502604	1.843212	3.315086	4.294421	5.307117	2.795834	2.40594	2.722693	1.732566
NM_013392.2	NRBP1	108.80986	105.071608	102.217943	102.966755	103.993631	118.405317	103.958188	107.833698	101.523458	92.336438	96.929312	110.101847	108.27914	105.956217	105.945476	100.216997
NM_173853.2	KRTCAP3	0.481632	0.296542	0.447105	0.389688	0.729331	1.079149	0.329242	0.525622	0.496747	0.59466	0.109364	0.537275	1.133615	0.465849	0.327746	0.150526
NM_015662.1	IFT172	10.655359	9.992737	8.206103	11.245212	10.133809	11.359751	9.653145	12.14385	10.629779	9.809606	9.313041	11.24651	9.990857	11.927773	9.472108	12.894855
NM_022823.2	FNDC4	30.187272	22.109438	32.103792	29.958342	29.612022	33.197702	32.052705	33.017679	33.35362	29.341158	32.392278	35.694975	32.956532	34.688572	34.078091	34.021655
NM_001486.3	GCKR	0.166256	0.205225	0.077193	0.089022	0.251762	0.092153	0.170682	0.24185	0.22859	0.205127	0.150873	0.045956	0.166969	0.052584	0.451335	0.051963
NM_032266.3	C2orf16	1.323779	0.840758	0.467518	1.000762	0.621142	0.695027	0.440429	0.63053	0.999706	0.827936	0.773833	1.017294	0.392612	0.755672	0.417178	0.85663
NM_032434.2	ZNF512	19.126243	17.087744	15.265544	20.148388	16.334019	18.184846	13.48264	18.346886	19.828748	16.018843	14.961514	21.908888	17.739028	20.03364	15.147427	20.389441
NM_001142683.1	CCDC121	1.302173	0.313018	0.209617	0.624877	0.437476	0	0.139113	0.718547	0.155714	0.329112	0.104598	0	0	0.465903	0	0.784197
NM_001142682.1	CCDC121	0	0.298383	0	0	0	0	0	0	0	0	0	0.309389	0.651986	0	0	0
NM_024584.3	CCDC121	2.423302	1.883836	2.339369	3.151899	3.38801	3.433242	3.067943	2.635992	1.837701	2.397928	1.702693	2.497979	2.435181	2.724039	2.207571	2.454091
NM_001145047.1	GPN1	0	0	0	0	0	0	0	0	0	0	0.589968	0	0	0	0	0.513154
NM_001145048.1	GPN1	0	0	12.499455	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145049.1	GPN1	0	0	0	0	5.220533	7.301955	0	0	0	0	0	0	0	0	0	0
NR_026735.1	GPN1	1.180542	2.119255	7.856554	1.905316	0	0	4.581881	10.157197	6.01574	2.42074	0.77302	6.582411	0	1.18062	1.975158	0
NM_007266.3	GPN1	31.186695	30.326531	15.819963	32.808353	25.587971	25.320725	27.478896	22.499534	30.298505	33.966939	32.972733	30.284992	33.660733	32.856768	29.872303	32.358083
NM_014860.1	SUPT7L	19.656892	19.562443	17.113412	20.066313	20.036116	18.387818	18.805542	18.000047	16.457354	18.612792	17.42586	21.429782	18.071612	19.976887	18.980603	21.03117
NM_018158.2	SLC4A1AP	20.342284	21.018547	20.878136	20.726514	20.429482	19.30324	19.982218	18.828942	20.297192	20.533531	20.877082	22.826511	21.164152	18.571439	18.466238	20.533554
NM_004891.3	MRPL33	53.9392	65.145278	65.695326	72.050306	53.939005	68.626623	55.068039	53.881603	70.142264	73.820389	67.196699	75.707646	62.614602	56.346847	69.782033	64.4069
NM_145330.2	MRPL33	60.474978	71.015806	64.527685	70.993753	66.257423	59.781653	60.81587	47.809765	76.205552	86.498124	85.084583	60.37186	77.069801	71.873216	64.336872	51.809365
NM_022128.1	RBKS	2.382055	2.135858	1.658726	3.753255	2.2135	3.348517	2.44401	2.599246	2.791591	1.683839	2.506661	2.254733	1.416768	3.630627	2.759396	3.553315
NM_199193.1	BRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_199194.1	BRE	2.338166	1.731647	1.962372	3.268408	2.497196	1.377091	2.440598	4.429122	1.353583	1.038999	1.587534	1.570038	1.270811	1.933135	2.235709	3.19647
NM_199192.1	BRE	3.616139	5.625814	3.915212	4.780983	4.000893	7.369055	3.933996	8.946402	5.627981	5.529069	3.062498	6.314818	4.200679	4.24291	6.923019	5.630059
NM_004899.3	BRE	4.09909	3.991649	5.456881	4.846355	3.207985	3.49126	5.474698	3.90262	3.590227	5.224684	5.81222	2.050519	3.137685	2.521716	3.331704	3.342365
NM_199191.1	BRE	40.348335	39.437295	43.785886	39.83515	44.329545	35.223229	38.98948	31.314141	34.785076	30.766001	36.25332	44.651589	31.344489	31.164528	32.035796	35.966902
NM_005253.3	FOSL2	55.186999	57.401569	46.706994	45.092675	63.70071	46.617869	60.47517	41.098779	62.269222	63.98877	64.066849	58.380862	53.181524	47.233525	51.838444	51.938813
NM_153021.3	PLB1	0.757936	2.298165	2.239649	0.773031	3.512782	0.83751	3.090007	0.876957	0.639437	0.88394	0.906406	0.455861	1.312983	0.606628	1.214819	0.366106
NM_206876.1	PPP1CB	82.203815	157.070364	164.937381	57.060648	167.645433	64.707932	151.296575	63.811858	59.042788	82.037364	82.09281	45.422666	141.44643	57.728544	122.271553	55.574347
NM_002709.2	PPP1CB	19.216386	24.151435	22.463095	16.141503	22.235264	16.983526	25.479595	16.992906	21.827161	25.857645	19.621187	20.209744	19.554836	19.770502	14.337768	18.743549
NM_182756.3	SPDYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142634.1	SPDYA	0.358393	0.363631	0.478731	0.224013	0.261755	0.074179	0.215639	0	0.276564	0.06328	0.540007	0.148232	0.131558	0.271592	0.326586	0.539806
NM_001008779.1	SPDYA	0.128483	0.099372	0.149076	0.086283	0.09794	0	0	0.233602	0	0.079268	0	0	0.381346	0	0.109115	0
NM_017910.3	TRMT61B	10.861603	11.620459	9.124367	7.99701	8.131459	8.651673	9.045503	8.664894	7.654393	10.266867	9.62236	8.446969	10.032639	9.897548	10.974271	9.817547
NM_015131.1	WDR43	19.169198	21.385777	18.583879	19.074324	18.18709	21.437268	19.926509	21.500693	23.448727	21.145604	25.171516	24.428118	18.490159	23.148001	19.297892	23.091299
NR_003074.1	SNORD92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_002741.1	SNORD53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_199280.2	FAM179A	0.299004	1.251436	1.018138	0.319708	0.125773	0.055122	0.102347	0.108733	0.068515	0	0	0.082496	0.100002	0.219777	0.169009	0.062302
NM_001029883.1	C2orf71	0	0	0	0.039321	0.024779	0	0	0	0	0	0	0	0	0	0	0
NM_024692.4	CLIP4	41.813866	42.308184	56.266649	34.132082	47.499371	46.730337	57.010791	48.688928	46.781919	49.873224	55.285051	41.063145	31.985799	34.233083	34.718927	34.539813
NM_004304.3	ALK	0.018586	0.022962	0.025892	0.01489	0.028145	0.04619	0.038178	0.040552	0.03833	0	0	0.03073	0	0.035037	0.018903	0.034855
NM_001127401.1	YPEL5	2.176508	2.484486	1.918257	4.28953	3.215796	3.103358	3.349754	1.773418	2.259502	1.607429	2.477585	1.071573	0.830152	2.139757	1.00786	0.404574
NM_001127400.1	YPEL5	2.329644	8.437485	5.148942	0	5.913185	3.490276	11.022348	5.607812	3.728718	4.098921	8.104783	4.923629	9.606856	7.193084	11.140318	9.26576
NM_001127399.1	YPEL5	0.336763	0.912861	0.419515	0.626567	1.144944	0	0.341785	0.97123	1.441438	0.223771	0.659133	0	0.743316	1.050844	2.065576	0
NM_016061.2	YPEL5	105.294757	104.28081	126.295889	94.623129	114.912566	109.508377	118.292544	107.778355	98.850317	100.253408	88.065635	98.133425	103.34527	98.365201	87.982677	90.376024
NM_030915.3	LBH	408.121163	1091.60897	999.443543	488.058227	447.474645	208.785335	686.228149	237.427487	328.077417	642.174066	603.567422	112.849611	495.391206	165.848204	564.150884	229.467261
NM_182551.3	LCLAT1	3.274324	5.852053	1.528079	1.242829	2.658146	1.259329	2.62538	0.632037	1.980648	1.554528	1.371503	0.222755	1.054053	1.762023	1.954386	0.574582
NM_001002257.1	LCLAT1	13.710477	27.584962	32.825374	16.601515	15.606743	12.305127	19.72819	13.707799	12.427943	18.848849	18.449641	7.703745	17.907354	6.760965	16.187884	10.197103
NM_144575.2	CAPN13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024572.2	GALNT14	0.837597	0.816468	1.043918	1.37979	0.534053	0.549168	0.905269	1.009993	0.909167	1.370547	0.990031	0.620875	2.035593	0.542662	1.839465	1.240057
XM_001722702.1	LOC100129588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145122.1	CAPN14	0.276663	0.189836	0.085643	0.172532	0.1862	0.152973	0.315675	0.335359	0.158489	0.182021	0.146424	0.178071	0.12336	0.493643	0.156371	0.172941
NM_014600.1	EHD3	39.591658	49.851362	38.84397	42.376153	39.76162	34.098459	44.7081	36.55572	46.691124	62.96567	64.04117	43.030252	90.698245	50.806479	95.250106	52.601191
NM_000379.3	XDH	0.526947	0.650986	0.818763	0.357243	0.29156	0.201501	0.395485	0.154768	0.271675	0.794991	0.758442	0.184328	0.182916	0.095543	0.371044	0.171031
NM_000348.3	SRD5A2	0	0	0	0.079106	0	0	0	0	0	0	0.067059	0	0.09893	0	0	0
NM_001137602.1	MEMO1	0.35675	0.617994	0	0.341989	0	0	0.3233	0	0.320022	0.693775	0	1.342854	1.283428	0.710479	0	0.270774
NM_015955.2	MEMO1	29.145971	25.860992	23.375233	28.674882	22.223975	28.337315	24.030569	26.390669	35.216538	29.516429	32.651182	30.580888	29.628981	30.14124	25.66971	30.192766
NM_032574.2	DPY30	49.622515	56.460536	72.987269	47.26472	54.637005	43.370349	52.665104	38.710472	53.703132	61.228863	62.732904	48.737287	52.377344	44.560978	50.490173	40.627313
NM_014946.3	SPAST	10.344607	11.110191	5.379864	7.900374	10.456126	11.69934	10.147663	10.968394	8.959222	7.260058	6.882892	7.63809	9.795111	11.636363	8.349575	6.189417
NM_199436.1	SPAST	1.79103	1.50014	6.003859	1.941024	0.900497	0.23586	2.114933	0.343597	2.017792	0.737358	1.114615	1.551058	1.316011	0.309016	2.187581	4.128477
NM_017964.2	SLC30A6	17.141647	19.040239	15.256731	17.665418	14.02011	15.712246	16.792398	16.879568	16.511278	16.506725	18.11749	14.980723	14.301074	16.013496	13.848072	15.796467
NM_021209.3	NLRC4	0.140554	0.130185	0.19579	0.22546	0.186236	0.233248	0.216493	0.076669	0.253633	0.182061	0.119556	0.174534	0.141036	0.132875	0.107258	0.098842
XM_002342199.1	LOC100288882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032312.3	YIPF4	44.652289	50.459517	49.443804	29.875531	39.561275	42.694591	49.417511	41.311197	43.155903	39.373055	34.80065	30.177039	43.542963	38.516227	39.313885	40.758503
NM_016252.3	BIRC6	22.671713	31.036282	20.311982	17.283688	22.62244	20.295437	24.822105	20.05758	23.227404	21.204507	25.299276	19.928279	23.30421	20.295769	19.365588	19.43618
NM_017735.3	TTC27	10.273936	10.358643	10.733406	9.340668	12.170246	11.935262	10.464039	12.880844	10.594166	10.027398	10.938568	10.534171	10.145606	8.155376	8.178681	9.206033
NR_027098.1	LOC285045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027099.1	LOC285045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027100.1	LOC285045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027097.1	LOC100271832	0.182242	0	0	0.073368	0	0	0	0	0	0	0	0.075791	0	0	0	0.085439
NM_206943.1	LTBP1	29.033788	29.94949	21.545029	29.932586	27.683615	32.397597	31.545874	29.10826	21.458695	15.333854	12.907124	17.539325	17.885525	30.663045	15.840404	33.942947
NM_000627.2	LTBP1	462.560822	662.179056	476.786322	300.253133	521.88857	348.198322	506.1155	276.667835	395.657367	435.863641	443.748011	305.69513	461.815153	286.329171	437.25578	239.988365
NM_170672.2	RASGRP3	0.124174	0.245421	0	0.159235	0.319663	0.102927	0.280553	0.189651	0.128041	0.261746	0.191855	0.061625	0.024909	0.023434	0.101049	0.023286
NM_001139488.1	RASGRP3	0	0	0.407342	0	0	0	0	0	0	0.176023	0.276008	0	0	0	0	0
NM_015475.3	FAM98A	32.424191	45.0865	39.466682	39.572413	34.304114	39.757002	36.911504	39.742501	47.975792	45.875874	46.501156	45.28516	43.730885	38.569944	41.81236	40.196482
NR_003143.2	MYADML	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_002342200.1	LOC100288911	6.830556	8.413525	13.026976	7.562686	7.87009	7.103049	5.634469	8.264396	6.891636	10.779398	8.69832	4.591986	5.090224	6.019038	4.545702	7.379066
NM_016441.1	CRIM1	163.555501	256.933144	358.436288	202.751383	283.138698	135.911093	342.774716	159.057579	142.655246	265.578461	314.07367	111.645351	163.934429	85.851416	170.112059	111.810586
NM_005102.2	FEZ2	72.999353	67.904215	74.656716	64.113142	66.820217	71.339845	67.507259	70.897488	71.039047	76.03751	71.387915	78.06622	67.852199	69.006687	63.349505	61.546621
NM_001042548.1	FEZ2	0.87672	0.764237	0.408375	0.980267	0.947709	1.819188	0.743899	0.273309	1.310461	1.251084	0.760778	1.01763	0	0.260402	0.346548	0.842626
NM_053276.2	VIT	9.021343	17.43824	9.943241	6.57209	22.812612	12.947137	18.075799	12.85208	3.161068	2.528488	2.354416	3.88196	5.450946	2.031803	3.877449	1.765677
XM_002342201.1	LOC100288939	2.902613	2.685656	1.572184	1.297445	2.808209	2.957042	2.648033	2.287294	1.829238	0.895465	1.372187	1.608086	1.70226	1.460258	2.299746	1.587609
NM_003162.2	STRN	15.769192	20.145107	12.565719	13.135999	14.430282	16.290226	16.2974	17.166417	15.666013	10.140773	13.015227	13.586394	14.325319	14.936448	11.62783	13.514025
NM_019024.1	HEATR5B	11.362669	12.464602	10.505298	10.067803	12.152539	11.591555	11.966783	11.802617	10.402826	8.233395	10.388872	10.627593	11.920896	11.779033	10.709493	11.195655
NM_174931.2	CCDC75	8.796294	11.539995	8.546989	11.456311	10.37749	8.885771	10.809836	9.151733	10.231775	8.786051	10.515837	11.410691	11.11582	12.43119	6.672046	9.686333
NM_001135652.1	EIF2AK2	0	0	3.736304	0	0	0	0	0	3.129343	0	0	0	0	0.482621	0	0
NM_001135651.1	EIF2AK2	24.667531	25.197206	11.355548	18.921623	21.01168	23.837255	20.284406	22.892149	24.950476	20.687693	22.853071	23.775925	20.013655	24.720594	17.065875	23.888794
NM_002759.2	EIF2AK2	1.094514	0.149217	0	0.180356	0.474806	0	0.653241	0	0.240339	0	0.166494	0.20479	0.227082	0	0	0.216652
NM_001032377.1	SULT6B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005760.2	CEBPZ	25.633633	28.06112	26.904134	22.6385	26.74719	25.630267	25.009514	25.71865	26.505547	25.858657	25.464523	26.04157	25.793266	25.946714	26.334835	24.70109
NM_144736.4	C2orf56	12.352319	11.258547	11.253655	12.741468	12.150215	12.613621	10.613953	11.035185	12.203243	11.645061	10.91388	13.614051	10.961083	12.101968	12.669398	11.553969
NM_001083946.1	C2orf56	1.004259	0.445555	0.59142	0.546826	1.225656	0.333717	0.422045	0.245214	0.471719	0.714125	0.849769	1.037411	0.573467	0.507029	0	0.31463
NM_005813.3	PRKD3	40.673985	43.816519	31.035165	32.979826	32.429612	36.702692	34.0796	32.94705	38.138392	26.300095	27.194193	37.032636	40.963949	39.545953	35.76355	34.772775
NM_012413.3	QPCT	14.271937	25.381865	31.237507	12.06229	44.823091	14.91903	45.666021	15.968912	19.448284	22.426829	22.255189	22.374518	25.979583	8.802408	27.736149	9.148913
NM_006449.3	CDC42EP3	18.721946	53.888456	64.141528	24.363178	38.307234	11.012861	53.335428	16.602768	18.155649	35.317484	39.314764	15.909786	25.253272	5.559261	29.948336	12.362117
XR_078249.1	LOC100129149	0.82584	0.883928	1.217822	0.41429	1.290344	0.733998	0.979418	0.465798	0.192941	0.25762	0.425183	0.155732	0.440784	0.164267	0.385579	0.62452
XM_293026.6	LOC344382	0.126359	0.077874	0	0	0.095674	0	0	0	0	0	0.086052	0	0	0.24292	0	0.118479
NM_144713.2	FAM82A1	3.449375	5.16954	4.63297	2.771638	3.731007	3.177135	4.61589	1.881695	3.620538	3.602419	4.192466	3.526272	5.259483	3.452144	4.578227	2.367961
NM_000104.3	CYP1B1	52.77522	64.594318	32.907733	35.731429	47.037987	31.62897	31.247168	30.468949	41.372857	31.983229	36.297804	53.660503	41.529437	28.819589	47.045312	28.303121
XM_002342214.1	LOC100288457	0.669007	0.966243	0.474011	0	1.09	0.477967	0	0.294772	0.305059	0	0.539389	0	1.557602	0.93322	0.848312	0.252915
NR_027252.1	C2orf58	0.281447	0.520943	0.392011	0.339429	0.213099	0.175764	0.144445	0.076769	0.435352	0.520927	0.431051	0.525792	0.424248	0.334721	0.42994	0.329871
NR_024191.1	ATL2	0	0	0	1.022578	1.845014	0	0	0	0	0	0.830238	0.641528	0	0.327108	0	1.012259
NM_001135673.1	ATL2	10.230696	15.682893	12.046818	7.886077	7.733865	11.03279	9.764781	10.870901	9.558864	8.280401	6.688715	7.339322	14.098381	9.148969	10.740118	8.673121
NM_022374.2	ATL2	4.549747	4.212653	4.500517	3.412992	2.742118	3.157394	2.888353	2.18724	3.436873	3.881781	5.144345	3.479857	3.769098	3.971074	6.348223	2.389299
XM_002342215.1	LOC100288550	6.383479	11.280616	6.434411	6.912873	8.640696	7.427203	9.370335	7.525269	12.55485	15.328575	14.554113	13.105429	45.232644	44.829127	47.922162	41.449289
NM_001142650.1	HNRPLL	15.44251	15.151113	13.400001	15.739093	7.452763	18.004927	12.668824	10.090416	11.150974	9.309299	12.957721	16.861286	13.781368	20.44946	8.186367	11.078297
NM_138394.3	HNRPLL	12.70195	7.943935	6.328099	9.591038	11.553734	10.795246	6.461644	14.633498	18.374725	12.551684	8.916666	8.951911	11.721321	12.188912	12.973993	19.486279
NM_138801.2	GALM	27.793233	14.317108	14.096259	28.997714	18.807343	41.436652	17.797336	38.034918	27.411636	11.828156	12.291506	30.257352	16.188337	38.038859	14.735775	33.460577
NM_001031684.2	SFRS7	29.315551	22.180747	24.218232	29.582025	32.179177	30.254889	21.52011	27.873256	22.211586	26.562792	28.957023	22.294227	31.226534	29.015803	23.595209	26.44606
NM_024775.9	GEMIN6	17.803826	18.034685	14.581246	15.134818	17.286554	20.338665	16.099407	18.289398	18.363542	14.745381	12.418537	16.365105	15.878497	20.02657	14.555548	16.691145
NM_198963.1	DHX57	13.406507	12.539759	11.554767	12.34825	12.305015	12.670634	11.04434	11.653003	12.282423	12.331709	11.894859	13.820342	9.818692	12.307621	9.099498	11.711439
NM_001145450.1	MORN2	35.192527	32.064422	36.147949	31.968627	27.519839	30.150513	31.145234	30.644436	37.488343	31.633175	33.545488	30.974684	30.301883	31.801384	29.074238	30.470404
NM_001145451.1	LOC100271715	0.395692	0.373789	0.226971	0.44767	0.563949	0.462969	0.573704	0.660198	0.264008	0.206724	0.237562	0.269495	0.420196	0.461103	0.236756	0.32737
NM_005633.3	SOS1	58.24846	78.112983	50.422011	38.663599	43.046666	48.320394	49.373798	37.480816	55.219671	33.552342	34.763417	48.967217	43.139389	38.871639	37.453152	36.644126
NM_001009565.1	CDKL4	0.079829	0.935602	0.333557	0.321128	0.483542	0.399203	0.409657	0.174201	0.493936	0.295528	0.163029	0.331674	0.963044	0.532578	0.569225	0
