gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS08815	SA_RS08815	2866.364	2785.113	2765.428	2766.01	1773.946	1736.483	1643.731	1855.958	1714.469	1868.144	1869.652	1843.583	4936.07	5086.552	5175.844	4899.526	2560.536	2496.484	2393.001	2528.247	1836.876	1937.648	1825.137	1930.829	2097.931	2018.775	2032.301	2042.652	2514.241	2464.26	2544.856	2682.955
SA_RS08820	SA_RS08820	429.789	466.051	442.744	361.211	185.75	179.609	191.297	211.209	196.538	184.064	189.056	203.427	433.055	380.155	419.14	395.276	189.861	208.409	230.215	203.623	386.89	371.145	368.589	355.901	363.101	378.719	410.651	392.035	147.304	125.733	153.365	155.606
SA_RS08825	SA_RS08825	412.841	459.654	446.634	395.267	155.794	131.69	154	156.204	164.182	155.817	145	128.001	359.167	351.68	348.227	341.991	255.585	222.071	253.036	237.042	158.042	159	148.8	154	153.843	133.043	150	156	105.009	85.441	109.784	91.945
SA_RS08830	SA_RS08830	506.695	476.834	474.233	426.805	248.968	204.213	251.655	259.154	209.681	238.12	228.833	256.599	381.679	385.928	413.715	370.887	185.068	193.74	181.756	216.705	106	94.806	107.047	105.95	119.156	111.909	116	91.369	155.531	127.764	165.321	165.42
SA_RS08835	SA_RS08835	602.305	600.26	542.148	547.811	480.001	451.802	530.749	483.846	471.319	520.88	550.273	524.754	591.218	580.26	650.688	568.837	392.935	372.26	343.244	385.118	428	457.194	427.953	434.05	452.844	465.091	478	469.631	432.445	458.843	421.302	452.292
SA_RS08840	SA_RS08840	127	151	128	140	23	40	31	39	34	45	36	40	29.826	18.001	23	32	16	16	12	15	18	20	27	17	30	18	25	26	1	2	1	4
SA_RS08845	SA_RS08845	237	230	237.48	202	159	167	165	176.979	162.19	200	176	176	237.19	246.577	282.207	246.08	140	101	114	91	176	185	183	174	193	217	202	185	177.454	169.097	164.291	178.111
SA_RS08850	SA_RS08850	725.794	702.035	661.902	660.477	293.079	310.226	285.797	324.646	302.492	294.351	328.996	321.298	653.252	593.576	602.347	629.988	400.593	351.29	386.4	390.771	563.135	651.133	544.337	633.037	656.517	589.703	590.853	619.419	408.506	407.329	414.573	419.09
SA_RS08855	SA_RS08855	1336.797	1279.553	1355.003	1257.355	676.921	684.945	738.213	693.409	647.543	798.658	730.863	702.788	1882.577	1779.214	1893.416	1803.278	836.407	727.802	773.499	793.035	1737.342	1883.866	1742.714	1812.881	1846.596	1910.367	1937.147	1866.591	1252.75	1233.789	1265.835	1233.092
SA_RS08860	SA_RS08860	487.163	526.91	498.461	512.599	197.415	242.008	239.07	239.238	204	245.45	205.246	241.363	789.887	774.85	857.2	764.728	374.593	419.293	357.878	375.229	349.516	374.702	411.277	382.234	410.001	386.806	387.58	441.85	512.501	530.167	480.304	539.097
SA_RS08865	SA_RS08865	840.018	879.401	796.599	782.401	275.324	276.992	310.79	319.762	255	339.644	341.912	325.004	1092.445	1078.402	1116.157	1036.59	539.415	574.707	507.448	577.246	1084.484	1160.298	1154.244	1138.766	1338.999	1205.365	1187.42	1220.141	1272.772	1245.34	1202.348	1312.565
SA_RS08870	SA_RS08870	1708.149	1715.51	1664.67	1480.438	486.661	483.591	514.21	484.259	455.153	546.8	498.918	497.954	1138.698	1157.978	1255.48	1210.862	454.599	501.31	423.366	497.076	153.322	180.563	191.1	222.748	190.029	169.913	177.693	187.034	150.332	127.559	143.845	135.899
SA_RS08875	SA_RS08875	298.672	272.169	267.97	270.075	124.645	121.635	133.047	125.556	129.094	128.623	116.006	139.029	509.439	451.791	497.511	463.571	294.469	302.485	261.907	264.416	208.579	215.953	224.266	222.243	213.319	197.82	230.855	214.414	265.498	252.452	265.152	253.74
SA_RS08880	SA_RS08880	324.355	334.727	322.23	300.246	160.598	133.001	152.164	143.514	162.016	179.62	156.069	173.015	517.771	519.865	520.005	464.712	241.932	225.168	204.574	239.471	249.162	297.587	259.634	277.009	312.652	272.208	282.452	276.394	265.478	261.464	272.8	250.521
SA_RS08885	SA_RS08885	156	162	164	149	117.313	93.29	101.001	118	98.008	125	135	111.075	295.515	305.671	316.106	306.05	129	121	122	122	206	240	236	231	255	254.42	272.944	228	207.096	191.131	172.794	208.673
SA_RS08890	SA_RS08890	298	286	313	321	276.971	251	277	267.009	237.784	276	248.145	261	523.398	500.452	535.295	527.434	329.828	362	331	384.627	432	474	437	491.486	510.227	482	503.014	472	474.359	459.899	485.367	486.342
SA_RS08895	SA_RS08895	36.748	29.977	32.292	33.797	25.987	18	22	18.272	19.082	30.002	16.945	24.145	51.419	64.129	52.755	56.588	32.896	21.715	35.228	32.97	192	177.65	205.002	204.841	203.037	208.372	206.109	197.749	61.999	77.652	60.964	55.958
SA_RS08900	SA_RS08900	665.252	629.632	659.96	667.816	365.013	369.226	393.792	406.728	340.141	442.998	413.984	418.855	762.051	747.357	796.63	748.737	371.104	369.169	366.773	398.044	759	785.35	823.435	778.159	875.832	858.628	883.891	859.246	561.775	587.38	627.843	606.856
SA_RS08905	SA_RS08905	256.003	272	248	256	112.009	123	125.102	118	120.025	143	142	119	246.787	260.548	261.397	247.812	126	121	110	102	384	376	357	335.992	414	410	403.042	444	97.906	82.001	96.982	86.633
SA_RS08910	SA_RS08910	198.511	211.978	216.676	222.413	121.134	137.053	121.334	149.346	111.683	115.61	122.802	150.339	411.544	395.561	426.726	433.928	136.651	100.351	112.24	112.983	327.924	315.788	372.79	371.033	358.289	359.782	381.382	341.142	199.397	197.938	201.382	190.758
SA_RS08915	SA_RS08915	106.489	117.022	85.36	109.612	48.996	61.907	58.666	57.654	46.317	70.39	66.198	58.663	196.095	188.342	205.304	194.29	68.342	58.719	60.76	83.017	40.062	38.211	39.21	30.967	40.711	37.218	46.618	45.811	70.856	76.928	69.358	94.093
SA_RS08920	SA_RS08920	1457.942	1434.997	1439.94	1409.727	627	659	704.934	747.445	717.269	743.048	715.703	771.965	762.762	786.561	751.589	772.277	577.954	617.435	522.002	583.864	163	179	166.362	173	181	162	191	187	76.04	66.996	78	72.938
SA_RS08925	SA_RS08925	622.975	641.808	571.553	678.043	305	325	298	335	317.955	319.356	349	311.339	448.689	492.624	433.844	472.161	256.001	207	238	217.208	138	129.019	129.096	115	131	129.019	152.065	135.019	156.74	164.074	184.51	182.275
SA_RS08930	SA_RS08930	0	0	0	1.957	0	0	0	0	0	0	0	0	2.997	1.984	2	1	0	0	0	0.988	0	1.981	3.904	2	1	4.981	4.935	5.981	0	1.996	0	0
SA_RS08935	SA_RS08935	3693.015	3634.942	3646.785	3633.783	2450.986	2317.569	2399.051	2563.186	2343	2546.356	2569.41	2581.765	3822.73	3644.61	3760.491	3751.91	1221.835	1239.665	1202.128	1248.019	680	762	749	725	808	788	805	795	659.778	691.943	642.157	659.749
SA_RS08940	SA_RS08940	19	22	22.855	17.952	9	8	20	14	17	16	21	11	79.047	81.984	74.153	74.038	46.662	37.465	51.887	37	63	56	47	51	66	55	54	65	31.452	31	26	37.001
SA_RS08945	SA_RS08945	60.017	39.315	87.035	63.052	41.97	38.919	38.524	41	37.018	49.07	35	32	269.866	253.136	315.884	274.121	98.64	87.557	87.115	96	124.024	105.631	130.524	136.966	118.216	141.504	110	124.084	122.416	159.218	141.016	149.967
SA_RS08950	SA_RS08950	58.063	50.044	54.13	45.163	27.08	35.081	27.476	34.294	27.13	22.93	24	32.084	135.675	166.855	142.422	150.82	54.093	45.063	69.087	60.013	65.471	71.309	68.301	74.563	65.458	92.386	67.609	74.84	55.999	65.743	50.996	60.656
SA_RS08955	SA_RS08955	122.92	102.641	111.98	112.403	68.95	65	59.025	75.71	56.87	66	75	57.916	327.207	303.824	334.364	299.284	105.605	113.927	112.91	128.987	203.505	226.06	254.616	247	229.334	201.11	237.391	249.075	209.01	196.644	187.023	221.392
SA_RS08960	SA_RS08960	154	157	151.025	151	37	42.506	47	41	52	47	37	53	133.482	153.059	135.478	146	72	67	61.001	73	35	32	38	23	44	44	33	33	57.069	75.001	68.259	71.728
SA_RS08965	SA_RS08965	2	2	0	4.946	2	1	2	0	0	4	0	0	1	3	4	2.271	3	2	2	2	0	0	1	0	1	0	2	2	0	1	1	1
SA_RS08970	SA_RS08970	4	9	9	7.054	4	1	3	6	5	8	9	5	9	10	7.924	6	7	2	9	4	0	2	3	3	1	1	3	2	5	3	5	0
SA_RS08975	SA_RS08975	865.163	911.091	820.874	843.133	444	456.018	494.263	517.57	478.448	505.845	475	460.288	1615.472	1555.732	1667.68	1552.766	450.297	452	422.283	437	452	461	443.023	448.016	511	491	487.27	466.026	421.498	393.513	392.316	384.291
SA_RS08980	SA_RS08980	112	114	113.961	87	39	30	31	37	34	28	38	31	93.593	73.002	89.2	98.969	62	73.864	59	56	5	14	9	12	11	15	10	12	6	2	5	3
SA_RS08985	SA_RS08985	19	11	17	19.372	4	7	8.959	7	5	14	9	7	18	17	12	13.006	16.99	8.667	19	14.38	16	8	12	11	7	10	8	7	1	0	0	1
SA_RS08990	SA_RS08990	16	21	29	17.628	2	5	2.041	3	1	1	4	2	8	9	14	9.994	13	18.333	16	14.62	6	7	8	12	13	13	9	5	0	1	0	0
SA_RS08995	SA_RS08995	39	30	24	34	5	5	3	4	3	3	4	6	19.092	27.221	22	24	13	15	11	17	14	8	8	10	6	13	12	15	1	1	0	2
SA_RS09000	SA_RS09000	12	11	21	19	2	10	7	8.971	6	12	11	5	16	16.162	23	15.997	21	21	27	21	17	15	12	15	17	14.997	22	15	4	2	4	4
SA_RS09005	SA_RS09005	3027.59	3166.117	2999.821	3067.313	2869.721	2940.916	2857.573	2999.011	2699.882	3223.014	3037.817	3091.156	5197.776	5206.82	5289.307	5195.712	1154	1137	1119.338	1080.901	243	269.071	249.892	296	258	276	289	261	1363.977	1392.785	1316.826	1440.66
SA_RS09010	SA_RS09010	26	28	27.988	24	7	3	10	3	3	4	4	7	3.001	9	7	10.015	4	3	2	2	9	14	5	13	21	13	16	15	1	0	0	0
SA_RS09015	SA_RS09015	38.609	31	27.139	19.995	8.811	12	10	11	9	10.07	13	14.624	53.462	54.703	89.071	59.441	30	35.324	32.137	35	20.868	31.378	18.346	26.165	34.937	20.715	19.932	30.605	48.283	68.302	50.492	67.981
SA_RS09020	SA_RS09020	25.391	33	30.874	23.005	15.189	15	23	11	12	14.93	16	21.376	38.261	42.61	48.975	49.255	21	21.676	21.775	11	9.132	3.622	8.654	5.835	4.063	12.285	4.068	3.395	24	16	21.264	21.327
SA_RS09045	SA_RS09045	351.85	331.635	337	301	171.123	176	194	207	165	196	213	219	299.643	359.913	341.898	314.458	150	143	150	149	93	94	94.974	98	97	110	92	101	164.245	196.883	193.785	156.377
SA_RS09050	SA_RS09050	1211.469	1139.775	1141.186	1044.925	326	335.008	324.992	334.007	331.997	374	385.953	346.127	963.167	944.545	907.393	902.372	592.955	550.169	552.624	591	138.006	149	136.652	134	149	163	160	139.008	60.641	56.069	58.085	68.729
SA_RS09055	SA_RS09055	487.01	536.018	527.928	538.416	352.939	336	343.005	333.045	298.775	383	363	348.003	1270.256	1205.452	1283.619	1112.741	422	427.036	407.6	462.109	1276.728	1266	1310.348	1297	1417	1377	1412.935	1287.992	1145.244	1134.803	1124.076	1237.078
SA_RS09060	SA_RS09060	8799.359	8715.456	8573.702	8490.228	4904.931	5023.881	5239.988	5450.923	5071.177	5409.973	5534.762	5255.347	10883.334	10955.312	11069.757	10762.951	4798.077	4746.176	4587.018	4689.421	7176.84	7462.557	7322.864	7326.024	7875.022	7809.121	7745.027	7660.139	1288.639	1265.545	1312.363	1438.019
SA_RS09065	SA_RS09065	38.862	40	38	36	22	26	31	27.879	27	33	32	25	119.275	131.3	122.485	115.903	37	47.002	39.942	39.139	249.078	229	254.849	249.791	244.775	271.011	267.487	276.934	159.743	117.185	114.765	113.327
SA_RS09070	SA_RS09070	25.138	21	18	16	11	5	14	5.121	2	6	12	4	68.636	52.419	60.06	56.001	14	30.998	21.058	15.861	69.922	66	54.151	57.209	75.225	78.989	51.513	61.066	67.37	60.325	61.289	64.017
SA_RS09075	SA_RS09075	241	242	221	228	271	250	254	256.008	223	284	284	303.041	335.502	321.509	305.755	320.214	125	105	132	133	46	59	48	57	52	71	60	51	229.457	250.704	239.074	258.605
SA_RS09080	SA_RS09080	139.079	162.392	140.436	150.814	84.18	93	97.685	104.724	80	112.152	95	94.007	329.118	364.845	375.979	341.761	80.595	109.409	101.814	120.728	133.981	132.381	110.528	98	135	104	127	125.671	288.163	256.698	257.913	277.944
SA_RS09085	SA_RS09085	222.922	236.609	233.564	208.188	124.82	120	139.327	139.276	120.001	106.85	120	111.222	415.103	398.531	397.623	410.178	132.405	124.46	108.186	114.272	181.019	220.589	211.472	192	206.999	230	247.312	228.329	194.109	169.04	190.673	231.321
SA_RS09090	SA_RS09090	18	18	13	24	7	7	6	8	13	10	8	9	33.498	32.397	27.659	38.099	11	11	8	10	2	0	3	2	2	2	2	2	2	4	9	6.009
SA_RS09095	SA_RS09095	2052.56	1986.373	2101.735	1993.876	1373.347	1290.054	1352.047	1461.64	1282.569	1373.986	1391.346	1398.807	5157.168	5058.16	5261.018	5044.663	2188.392	2146.34	2079.585	2108.392	3472.736	3466.689	3438.823	3407.27	3704.489	3620.611	3604.649	3706.204	2696.437	2738.466	2768.077	2822.558
SA_RS09100	SA_RS09100	2873.169	2753.948	2761.431	2529.249	1829.95	1891.427	1801.808	1953.283	1745.71	2025.203	1979.156	1950.578	5196.906	5002.982	5209.402	5051.238	3093.528	2772.688	2876.437	2946.749	6982.813	7145.44	6956.067	6972.643	7638.444	7490.654	7407.93	7351.638	2458.543	2371.215	2357.748	2511.183
SA_RS09105	SA_RS09105	94.935	82.331	84	83.309	46	41	56.998	47.986	48	53	58	59	120.014	122.528	125.596	126.092	170.899	162.78	141.337	151.033	108.512	96.341	106.466	106.236	122.032	98.414	106.857	105.609	76.029	74.663	75.5	75.392
